rowid,inst_name_full,country.name,year,region,inst_type,mfiname,asofdate,inst_num,year_founded,permfi,mfiid,diamonds,assets,numborrs,numborrsind,numborrsgrp,numborrsshg,numloans,numloansind,numloansgrp,numloansshg,loanport,loanportind,loanportgrp,loanportshg,avgbalnc,avgbalncpinc,avgloanpbpinc,oss,frpa,fepa,oepa,cpb,cpl,par30,par90,writeoffratio,loanlossrate,maxdiamonds,regular_case,log_par30,log_par90,age,share_grp,log_avg_loan,log_ass_loan,log_numborrs,wdi_gdpgrowth,wdi_rural,wdi_laborforce,wdi_fdi,wdi_manufac,wdi_agricul,wdi_remittances,wdi_gini,wdi_inflation,wdi_privcredit,wdi_bankdens,wdi_atmdens,db_getcredit,db_enfcontract,db_registprop,wgi_cor,wgi_eff,wgi_reg,wgi_acc,wgi_law,wgi_sta,wdi_gdp,wdi_gdp_sq,swiid_gini,hdi,hdi_sq,efi_score,fgi_econ,fgi_ineq,cooperation,coop_srvy_years,ling_cluster
1684,Musoni Kenya Ltd,Kenya,2013,Africa,NBFI,Musoni,2013-12-31,558,2010,1,114953,4,6348602.24,10531,0,0,0,10531,72,10459,0,2776921.77,98322.73,2678599.04,0,263.69,0.3054,0.3054,0.5917,0.3082,0.0148,0.4859,221.3286,221.3286,0.0324,0.0119,0.0132,0.0132,4,TRUE,-3.4295968561838532,-4.431216878864653,3,0.964592906050789,5.57477502782375,0.826891631749599,9.2620785673806,1.32629250659764,75.206,74.421,1.81417081489596,10.9090166252394,18.6165515854622,2.11488095661516,NA,5.71749357037732,28.3321722043471,5.28284907979635,9.48624235484009,62.5,51,54.2,-1.03594160079956,-0.476614475250244,-0.326215893030167,-0.21225693821907,-0.714889407157898,-1.16693091392517,3950.88143214613,15609464.09087706,45.3,0.554,0.306916,55.9,7.6,8.3,7.59115687957233,2021,cluster_10
1685,Mutuelle d'Epargne et de Crédit de l'ONG ASUDEC,Burkina Faso,2011,Africa,Credit Union/Cooperative,MECRA,2011-12-31,512,2008,1,129038,3,165638.43,114,0,0,0,114,0,114,0,142520.84,0,142520.84,0,1250.18,2.0688,2.0688,NA,NA,NA,NA,NA,NA,0.0399,0.0269,0,0,4,TRUE,-3.2213789550863186,-3.615628992374344,3,1,7.13104506521753,0.15031904561569,4.7361984483945,3.5027065941213102,74.804,69.617,1.19074486798979,11.6121572602355,23.043650452489,1.82998832899287,NA,2.7597672485453,15.3703421373421,2.11439671928819,NA,18.8,43.8,52.1,-0.378650426864624,-0.56613302230835,-0.205170571804047,-0.280185431241989,-0.350398898124695,-0.55538147687912,1720.08252228733,2958683.88347834,41.7,0.384,0.147456,60.6,8,8.5,8.42379393478877,2007,cluster_06
1693,Nachala,Bulgaria,2008,Eastern Europe and Central Asia,NBFI,Nachala,2008-12-31,562,1993,1,100704,4,9255000,2234,2234,0,0,2234,2234,0,0,6592142.86,6592142.86,0,0,2950.82,0.5375,0.5375,0.8908,0.1915,0.0457,0.1498,620.3941,620.3941,0.0379,0.0224,0.0222,0.0222,4,TRUE,-3.272804166893756,-3.7986943201211423,15,0,7.98984004243077,0.339285481929818,7.71154897962915,6.87712782797209,28.378,66.98,18.8995235199613,12.28890028162664,5.86962692201849,3.52166271308867,33.6,12.3487195994021,66.9202948770101,92.3383804763588,80.0081009936202,81.3,63.2,71.3,-0.274787336587906,-0.180583730340004,0.734121799468994,0.57797634601593,-0.121088020503521,0.36986070871353094,18264.7784421857,333602131.5421315,33.4,0.782,0.611524,63.74014902,4.3,6,9.13841537972606,2006; 2008; 2017,cluster_03
1694,Nachala,Bulgaria,2009,Eastern Europe and Central Asia,NBFI,Nachala,2009-12-31,562,1993,1,100704,4,8419852.94,1509,1509,0,0,1509,1509,0,0,4005147.06,4005147.06,0,0,2654.17,0.4486,0.4486,0.8099,0.2118,0.0351,0.1332,628.9836,628.9836,0.2824,0.1773,0.1278,0.0958,4,TRUE,-1.26443077336305,-1.7299120659019749,16,0,7.88388839814374,0.743012063596199,7.31920245876785,-2.72241540783777,28.037,66.271,7.49019992341879,12.75109301933661,4.23578565966123,3.05976042252865,33.8,2.75320223914816,68.9585675826522,92.2615150004872,87.8237764720413,93.8,64.3,71.2,-0.229267567396164,0.0687544345855713,0.694785177707672,0.560471177101135,-0.0403123535215855,0.353678971529007,17767.5352996682,315685310.6249556,33.5,0.785,0.616225,64.63055523,5,6.3,9.13841537972606,2006; 2008; 2017,cluster_03
1695,Nachala,Bulgaria,2010,Eastern Europe and Central Asia,NBFI,Nachala,2010-12-31,562,1993,1,100704,4,5904109.59,570,0,0,0,572,572,0,0,1368493.15,1368493.15,0,0,2392.47,0.4002,0.4016,0.9014,0.1535,0.014,0.1676,1155.0512,1153.9411,0.2037,0.1607,0.2339,0.0822,4,TRUE,-1.5911069557493769,-1.82821600623867,17,0,7.78008181059009,1.46193840511215,6.3456363608286,2.21243106343319,27.698,67.086,3.63619782168189,11.7135852927527,4.03303510604369,2.62994434776602,35.7,2.43899060504117,68.2107031712536,91.8957743418682,90.5514918799868,93.8,64.3,71.4,-0.237023547291756,-0.06973671913146968,0.680432558059692,0.531482577323914,-0.0970613583922386,0.36009106040000893,18160.6297698445,329808473.63736236,33.9,0.79,0.6241,62.3,5.3,6.1,9.13841537972606,2006; 2008; 2017,cluster_03
1696,Nachala,Bulgaria,2011,Eastern Europe and Central Asia,NBFI,Nachala,2011-12-31,562,1993,1,100704,4,4125165.56,372,0,0,0,372,372,0,0,952317.88,952317.88,0,0,2559.99,0.3583,0.3583,0.6,0.1179,0.0265,0.2561,2726.7213,2720.9443,0.057,0.0369,0.0837,-0.2942,4,TRUE,-2.864704011147587,-3.2995437279356556,18,0,7.84776031132866,1.46596254710127,5.91889385427315,2.75801177413106,27.362,66.35,3.64749334004697,13.7164898029941,4.66147651720173,2.57148965306956,34.3,4.21990346601875,65.2804581247926,60.0220984721791,93.863339391236,93.8,64.3,71,-0.269264370203018,-0.0756210312247276,0.552520036697388,0.450080156326294,-0.141564160585403,0.301750302314758,18661.5020771532,348251659.7755932,34.4,0.794,0.630436,64.9,5.3,5.7,9.13841537972606,2006; 2008; 2017,cluster_03
1697,Nachala,Bulgaria,2012,Eastern Europe and Central Asia,NBFI,Nachala,2012-12-31,562,1993,1,100704,3,3829729.73,337,0,0,0,394,394,0,0,727027.03,727027.03,0,0,1845.25,0.2583,0.3019,0.6,0.1102,0.0013,0.2425,2720.6592,2518.208,0.0743,0.0344,0.0212,-0.2875,4,TRUE,-2.5996443272584235,-3.3696987146027846,19,0,7.52036802671913,1.66158585607019,5.82008293035236,1.34021710890744,27.025,67.479,3.2929682601939,13.6661937289433,4.42997508466995,2.66824515987816,36,2.95456829831017,65.7808393531416,61.3571165204036,93.1154584046705,81.3,64.3,71.1,-0.281460791826248,-0.031450092792511,0.574710845947266,0.400915592908859,-0.115051358938217,0.37983399629592907,18911.6067207703,357648868.76108444,35.1,0.798,0.636804,64.7,5,5.4,9.13841537972606,2006; 2008; 2017,cluster_03
1698,Nachala,Bulgaria,2013,Eastern Europe and Central Asia,NBFI,Nachala,2013-12-31,562,1993,1,100704,3,3396478.87,287,0,0,0,291,291,0,0,821126.76,821126.76,0,0,2821.74,0.3949,0.4004,0.482,0.141,0.0011,0.2884,3340.3105,3042.8522,0.036,0.0111,0,-0.0624,4,TRUE,-3.3242363405260273,-4.500810170663849,20,0,7.94510950642181,1.41981705289088,5.65948221575962,-0.00242338038522405,26.687,68.824,3.56394027272256,12.6453610430579,4.51605399783225,2.98684082623658,36.6,0.89009354091303206,66.1961882652889,60.7751065163709,93.7376050769605,81.3,64.3,71.1,-0.327604949474335,-0.01552166137844319,0.549109816551209,0.337270796298981,-0.147228062152863,0.170710384845734,18911.1484206025,357631534.5860565,35.7,0.805,0.648025,65,5,5.1,9.13841537972606,2006; 2008; 2017,cluster_03
1699,Nachala,Bulgaria,2014,Eastern Europe and Central Asia,NBFI,Nachala,2014-12-31,562,1993,1,100704,2,2590683.23,219,0,0,0,224,224,0,0,533540.37,533540.37,0,0,2381.88,0.3236,0.331,0.5083,0.1316,0,0.2516,2976.5266,2924.5096,0.021,0.0035,0.0402,-0.0201,4,TRUE,-3.863232841258714,-5.654992310486769,21,0,7.77564396510916,1.58014217729044,5.3890717298165,1.54238792053928,26.349,69.435,1.91583999206372,13.18358616022374,4.55857549457845,2.95143769955143,37.4,-1.41818380264842,59.2247079425182,60.3950363917156,90.4797570276103,81.3,64.3,71.1,-0.302766591310501,-0.113804370164871,0.585273623466492,0.36648172140121493,-0.0819186419248581,0.078540898859500885,19202.8316894772,368748744.89438975,36.4,0.807,0.651249,65.7,5.2,4.8,9.13841537972606,2006; 2008; 2017,cluster_03
1700,National Microfinance Bank Jordan,Jordan,2008,Middle East and North Africa,NBFI,Alwatani (National Microfinance Bank),2008-12-31,80,2004,1,101244,4,16481171.83,20900,20900,0,0,20900,20900,0,0,15311587.32,15311587.32,0,0,732.61,0.2213,0.2213,1.2155,0.2606,0.0471,0.1434,115.6775,115.6775,0.0284,0.0165,0.0191,0.0191,4,TRUE,-3.5613661338149765,-4.104394898075602,4,0,6.59661600294812,0.0736087452059764,9.9475044379529,4.64342654945989,16.308,41.368,12.4758876139066,21.1549823419464,2.87729962371158,15.492155546072198,32.6,13.9712310012729,78.4345636644324,16.7407746199072,22.6723521572682,12.5,54,57.9,0.38016700744628906,0.243918031454086,0.336663454771042,-0.7373688220977779,0.39787995815277105,-0.370714008808136,11540.4037360135,133180918.39019436,36.7,0.734,0.538756,64.09354181,6.6,7.5,9.31598715711544,2001; 2007; 2014,cluster_08
1701,National Microfinance Bank Jordan,Jordan,2009,Middle East and North Africa,NBFI,Alwatani (National Microfinance Bank),2009-12-31,80,2004,1,101244,4,15357438.03,23687,23687,0,0,23687,23687,0,0,13646081.69,13646081.69,0,0,576.1,0.1447,0.1447,1.3058,0.3134,0.0423,0.1741,124.345,124.345,0.0149,0.0137,0.0329,0.032,4,TRUE,-4.2063940660307235,-4.290359446148058,5,0,6.35628132928664,0.118147494140885,10.07268165342258,2.73720977577447,15.072,41.997,9.83417871777328,20.1282857515684,3.23671009361001,14.121887526608,NA,-0.739069743144773,73.3197632320278,16.3961266999644,23.4197157260484,12.5,54,57.9,0.16472952067852,0.241980701684952,0.283120602369308,-0.7845758199691769,0.216567948460579,-0.356457054615021,11856.2887952395,140571583.9961217,36.7,0.731,0.534361,65.40027058,6.5,7.4,9.31598715711544,2001; 2007; 2014,cluster_08
1702,National Microfinance Bank Jordan,Jordan,2011,Middle East and North Africa,NBFI,Alwatani (National Microfinance Bank),2011-12-31,80,2004,1,101244,4,21057478.87,31283,0,0,0,31283,31283,0,0,18967440.85,18967440.85,0,0,606.32,0.1331,0.1331,1.3757,0.6231,0.0562,0.3844,143.3674,145.063,0.0117,0.0038,0.0107,0.0031,4,TRUE,-4.448166437178426,-5.572754212249797,7,0,6.40740432970858,0.104531918030852,10.35083009798876,0.154697988601768,12.828,40.933,5.03335872518524,19.3084736842863,3.50500395844734,12.4777301503123,NA,4.16244162927781,71.825947909826,16.5728820595845,24.9217837001541,12.5,54,63.5,0.0994421243667603,0.103498704731464,0.310276180505753,-0.796205163002014,0.20058399438858,-0.513562262058258,11885.238655168,141258897.89029962,36.6,0.721,0.519841,68.9,5.8,6.9,9.31598715711544,2001; 2007; 2014,cluster_08
1703,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2008,East Asia and the Pacific,NGO,NWTF,2008-12-31,561,1984,1,100325,4,14283244.95,84958,84502,456,0,105766,0,105766,0,9369720.16,0,9369720.16,0,88.59,0.0521,0.0649,1.0883,0.3096,0.0414,0.2178,39.6989,33.0258,0.0324,0.0068,0.0267,0.0267,4,TRUE,-3.4295968561838532,-4.990832666800076,24,1,4.48400940254013,0.421603938215825,11.34991229570904,2.41093432953198,54.545,62.715,0.737800788965931,23.2686676777552,14.5160747573134,10.3789215725364,NA,8.26044703595726,27.8760610609157,7.5671931699709,13.1723953966145,25,50.6,62.9,-0.778095126152039,0.0629234835505486,-0.0791466757655144,-0.138752609491348,-0.550221860408783,-1.77923631668091,5596.91304505301,31325435.63388456,41.9,0.668,0.446224,55.96329499,5.9,7.6,7.01363085228845,2001; 2012; 2019,cluster_09
1704,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2009,East Asia and the Pacific,NGO,NWTF,2009-12-31,561,1984,1,100325,4,14578220.51,78025,0,0,0,104944,0,104944,0,8957004.45,0,8957004.45,0,85.35,0.0477,0.0641,1.0783,0.2867,0.0303,0.2125,37.6313,29.1076,0.0386,0.0316,0.0343,0.0343,4,TRUE,-3.2545030025113517,-3.4545981583892704,25,1,4.44676425074182,0.487092822752143,11.26478456713898,-0.401300433448426,54.629,63.141,1.1732485077468,21.7386143914197,14.5402133153152,11.3422590430749,46.3,4.21903052064627,27.8966684153138,7.48617690684023,14.0084257252333,25,50.6,62.7,-0.7867392301559452,0.03450287505984309,-0.112535633146763,-0.02774927206337449,-0.574997305870056,-1.7287632226944,5574.45260874348,31074521.88712699,41.9,0.667,0.444889,56.78415551,6,7.6,7.01363085228845,2001; 2012; 2019,cluster_09
1705,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2010,East Asia and the Pacific,NGO,NWTF,2010-12-31,561,1984,1,100325,4,16625586.61,85808,0,0,0,113568,0,113568,0,11135340.14,0,11135340.14,0,98.05,0.0477,0.0631,1.0915,0.264,0.0178,0.2162,41.1695,30.8675,0.0346,0.0291,0.0069,0.0069,4,TRUE,-3.363901596918458,-3.5370171048046903,26,1,4.58547734968495,0.400819023564557,11.35986752122271,5.41803030350513,54.668,63.128,0.513698459477041,21.9192017163827,13.7488650524217,10.3454266675731,NA,3.7898363479759,28.3324788107778,7.54681354056669,15.106524861164301,25,50.6,62.7,-0.7811239957809452,0.0779656767845154,-0.215251356363297,-0.03904554992914199,-0.553793609142303,-1.65075957775116,5876.47814033973,34532995.33389069,41.7,0.674,0.454276,56.3,5.8,7.4,7.01363085228845,2001; 2012; 2019,cluster_09
1706,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2011,East Asia and the Pacific,NGO,NWTF,2011-12-31,561,1984,1,100325,4,20610258.11,117079,0,0,0,151472,0,151472,0,14664721.71,0,14664721.71,0,96.81,0.0442,0.0572,1.1119,0.313,0.0161,0.2525,47.9199,36.2648,0.0269,0.0226,0.0148,0.0148,4,TRUE,-3.6156289923743445,-3.789805372703897,27,1,4.57279921537036,0.340344192581455,11.670604199600909,2.02421992128356,54.478,64.05,0.85696227093021,21.704326952574,14.0957351510823,9.84285208700074,NA,4.71841704718416,30.497639750655,7.65738117626834,16.8046172447693,25,50.6,62.7,-0.685034811496735,0.198170110583305,-0.160969600081444,-0.0199026539921761,-0.506389260292053,-1.39218163490295,5995.43098152636,35945192.65424613,41.6,0.679,0.461041,56.2,5.6,7.1,7.01363085228845,2001; 2012; 2019,cluster_09
1707,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2012,East Asia and the Pacific,NGO,NWTF,2012-12-31,561,1984,1,100325,4,28166405.75,151788,0,0,0,191844,0,191844,0,18810893.86,0,18810893.86,0,98.05,0.0448,0.0566,1.0419,0.3173,0.0161,0.2755,48.9057,37.9621,0.035,0.0303,0.0054,0.0054,4,TRUE,-3.3524072174927233,-3.4966075664668135,28,1,4.5855088998631,0.403693819686791,11.93024008943554,5.04933014948834,54.288,63.585,1.2276301523858,21.3285712092783,13.0958070106782,9.39585816223032,46.5,3.02696391124798,31.9053759841345,7.93365435669343,18.8511029175077,25,50.6,62.7,-0.573895454406738,0.211598411202431,0.04050460085272789,-0.02968673594295979,-0.522410273551941,-1.18824028968811,6298.16008566834,39666820.46470583,41.4,0.685,0.469225,57.1,5.3,6.8,7.01363085228845,2001; 2012; 2019,cluster_09
1708,"Negros Women for Tomorrow Foundation, Inc.",Philippines,2014,East Asia and the Pacific,NGO,NWTF,2014-12-31,561,1984,1,100325,2,39190963.76,207171,0,0,0,273159,0,273159,0,27186393.27,0,27186393.27,0,99.53,0.0304,0.0401,1.1809,0.3028,0.0135,0.2332,42.9366,36.4315,0.0534,0.0512,0.0039,0.0039,4,TRUE,-2.9299445330159877,-2.972015746936675,30,1,4.60041783646405,0.365729603186921,12.241299818182,4.64233602902742,53.907,64.12,1.92937722714262,20.5750839907396,12.2716816211446,9.64450878363372,NA,3.5978234386421,37.5782838049623,8.616382660866,23.1843178231256,50,48.7,62.7,-0.43945306539535506,0.324305802583694,0.0773035287857056,0.159282863140106,-0.36928057670593306,-0.713820934295654,6917.74914985503,47855253.30031998,41.1,0.696,0.484416,60.1,5.7,6.3,7.01363085228845,2001; 2012; 2019,cluster_09
1709,Netcapital,Mongolia,2011,Eastern Europe and Central Asia,NBFI,Netcapital,2011-12-31,565,2008,1,137757,4,2329920.73,680,0,0,0,683,683,0,0,2146476.36,2146476.36,0,0,3142.72,1.2166,1.2219,1.8467,NA,NA,NA,NA,NA,0.0085,0.0019,NA,NA,4,TRUE,-4.767689115485866,-6.2659013928097425,3,0,8.05284329373789,0.0820066501952356,6.52209279817015,15.520347848712998,32.037,63.239,43.9121116164398,7.06994259514331,10.3073568180221,2.3981505619041,33.9,8.41121495327101,43.4934673304814,65.6897222376579,31.4556524914464,56.3,71.8,82.5,-0.696974515914917,-0.580542683601379,-0.238061502575874,0.05206023156642909,-0.262269258499146,0.606538891792297,8685.77986196478,75442771.81051292,34,0.709,0.502681,59.5,5.3,6.2,7.413234687903,2020,cluster_04
1710,Netcapital,Mongolia,2012,Eastern Europe and Central Asia,NBFI,Netcapital,2012-12-31,565,2008,1,137757,3,5264204.92,2111,0,0,0,2155,2155,0,0,5051359,5051359,0,0,2344.02,0.761,0.7769,2.7055,0.5626,0.0714,0.1352,367.9165,361.8234,0.0043,0,4e-4,4e-4,4,TRUE,-5.44914025628262,-9.903487552536127,4,0,7.75962187142128,0.0412728058418959,7.65491704784832,10.3725293058323,31.97,62.769,34.7559826105722,7.48223219099332,11.25802455755,2.63436473984497,33.8,14.3303348325837,43.7217609883152,68.2105575871053,44.7082093067345,62.5,71.8,82.7,-0.535095810890198,-0.632912158966064,-0.216407060623169,0.0654749944806099,-0.36721265316009494,0.471134811639786,9586.71492358716,91905103.02612875,33.9,0.718,0.515524,61.5,5.2,6,7.413234687903,2020,cluster_04
1711,Ninh Phuong Women Development Fund,Vietnam,2008,East Asia and the Pacific,NGO,M7 Ninh Phuoc,2008-12-31,499,2001,1,102080,3,259051.78,3044,0,3044,0,3044,0,3044,0,257951.32,0,257951.32,0,84.74,0.0952,0.0952,1.307,0.1678,0.0169,0.0963,8.7151,8.7151,0.016,0.016,NA,-0.0028,4,TRUE,-4.135166556742356,-4.135166556742356,7,1,4.43959844494892,0.00425707954921001,8.02092771898158,4.63107653377408,70.872,79.665,9.6630390545572,18.5796576460957,20.4131439246507,6.86470203218099,35.6,23.1154483474477,82.87277096520089,3.26392932718822,11.8253840054481,62.5,65.1,75.6,-0.711532890796661,-0.210234612226486,-0.630675971508026,-1.49671363830566,-0.46445390582084706,0.165260821580887,5757.92391566803,33153687.81862186,37.8,0.653,0.426409,50.41450425,6.1,6.2,8.73400358640756,2001; 2006; 2020,cluster_07
1712,Ninh Phuong Women Development Fund,Vietnam,2009,East Asia and the Pacific,NGO,M7 Ninh Phuoc,2009-12-31,499,2001,1,102080,3,402936.81,4610,0,4610,0,4610,0,4610,0,381400.62,0,381400.62,0,82.73,0.0827,0.0827,0.8555,0.1825,0.0089,0.1811,15.6631,15.6631,0.0096,0.0096,0,-0.0068,4,TRUE,-4.645992180508347,-4.645992180508347,8,1,4.41562246174637,0.05492943189006,8.43598313599069,4.31850501701634,70.238,80.425,7.16881987497989,18.3010354592131,19.1684598670425,5.67845995360249,NA,6.71698269988629,103.32235376964528,3.27610053788123,14.7250505007493,68.8,65.1,77.3,-0.545064032077789,-0.250741362571716,-0.633366286754608,-1.4826385974884,-0.531529664993286,0.27177596092224093,6006.58014884214,36079005.08446447,37.9,0.658,0.432964,50.96658137,6.7,6.5,8.73400358640756,2001; 2006; 2020,cluster_07
1713,Ninh Phuong Women Development Fund,Vietnam,2014,East Asia and the Pacific,NGO,M7 Ninh Phuoc,2014-12-31,499,2001,1,102080,1,470997.79,5057,0,0,0,5256,0,5256,0,475838.26,0,475838.26,0,90.53,0.052,0.0541,1.2554,0.2127,0.0095,0.145,13.2112,12.9634,0.0155,0.0121,0,0,4,TRUE,-4.166915255056936,-4.414549826379441,13,1,4.50570772539147,-0.0102246047127439,8.52852870107998,5.29339088145286,66.885,81.74,3.94086163508764,20.3712278956264,14.8803572672812,5.14025430663605,34.8,4.08455446637622,80.0010263048731,3.83003087834917,22.6884003732977,68.8,65.9,78.6,-0.438092947006226,-0.05073397606611249,-0.602058231830597,-1.37471222877502,-0.360538631677628,-0.0223473571240902,7641.90925242922,58398777.02236332,36.1,0.68,0.4624,50.8,5.7,5.8,8.73400358640756,2001; 2006; 2020,cluster_07
1714,Nor Horizon UCO LLC,Armenia,2008,Eastern Europe and Central Asia,NBFI,Nor Horizon,2008-12-31,566,2002,1,100194,4,2895056.14,2040,2040,0,0,2040,2040,0,0,2542024.41,2542024.41,0,0,1246.09,0.372,0.372,1.0152,0.2283,0.059,0.164,224.0625,224.0625,0,0,0.0014,0,4,TRUE,-9.903487552536127,-9.903487552536127,6,0,7.12776624652223,0.130043727495987,7.62070508683826,7.65145505823371,36.36,68.524,8.09234920917782,8.84215177305394,16.308446804234126,16.3270491787546,29.2,8.94995335353386,19.38673968654676,17.3138003877776,23.1137087062639,68.8,57.4,92.9,-0.712412357330322,-0.17073829472065,0.300939857959747,-0.857629656791687,-0.337751358747482,-0.00685302773490548,10201.5594510386,104071815.23307498,36.3,0.742,0.550564,69.8539165,5.6,6,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1715,Nor Horizon UCO LLC,Armenia,2009,Eastern Europe and Central Asia,NBFI,Nor Horizon,2009-12-31,566,2002,1,100194,4,2923991.11,2216,2216,0,0,2216,2216,0,0,2490589.85,2490589.85,0,0,1123.91,0.4228,0.4228,0.8632,0.1641,0.0505,0.1316,179.945,179.945,0.0022,0.0021,0.0047,0.0047,4,TRUE,-6.119297918617867,-6.16581793425276,7,0,7.02457108007049,0.160429931553841,7.70345904786717,-13.5457916827765,36.46,69.247,8.78869455248089,8.69324759497474,16.91179574051987,16.6491646925979,28,3.40676682683799,24.8549219693588,17.7902065128525,30.2390435157928,68.8,58.5,93.2,-0.621459662914276,-0.0199411083012819,0.273454070091248,-0.876420259475708,-0.468710690736771,0.227863356471062,8819.67745940627,77786710.48795904,36,0.741,0.549081,69.89791992,5.3,6.5,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1716,Nor Horizon UCO LLC,Armenia,2010,Eastern Europe and Central Asia,NBFI,Nor Horizon,2010-12-31,566,2002,1,100194,4,4678285.27,2981,0,0,0,2981,2981,0,0,4256479.75,4256479.75,0,0,1427.87,0.4232,0.4232,1.1916,0.219,0.0756,0.1113,162.8584,162.8584,0,0,0.0034,0.0034,4,TRUE,-9.903487552536127,-9.903487552536127,8,0,7.26393893318705,0.0944891785904073,8.00001409367807,2.82448188304339,36.56,69.301,5.71603784546004,9.68462338925983,16.999148633691316,18.0268407541102,30,8.17636138473956,28.4451645997959,18.5555256845155,34.0472320118203,68.8,58.5,93.2,-0.695039570331573,-0.166394770145416,0.26894655823707603,-0.847521543502808,-0.48135831952095,0.071855328977108,9068.78765139006,82242909.46600482,35.9,0.746,0.556516,69.2,5.8,6.5,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1717,Nor Horizon UCO LLC,Armenia,2011,Eastern Europe and Central Asia,NBFI,Nor Horizon,2011-12-31,566,2002,1,100194,4,5667681.22,3284,0,0,0,3284,3284,0,0,5025648.14,5025648.14,0,0,1530.34,0.4457,0.4457,1.2799,0.2149,0.0728,0.0966,159.5346,159.5346,4e-4,0,0.0063,0.0063,4,TRUE,-7.824046010856292,-9.903487552536127,9,0,7.33324751610407,0.120225649473985,8.09681747057232,5.3190183518382,36.66,69.313,6.44066836705362,10.56847933437687,20.325348252764677,17.7342235057518,29.4,7.650008078592899,35.367887872035,19.9797871872171,43.5412640861815,68.8,58.5,92.9,-0.664559423923492,-0.108996279537678,0.246940597891808,-0.690779805183411,-0.43770641088485707,-0.06386898458004,9551.15813085673,91224621.6406306,35.7,0.75,0.5625,69.7,5.3,6.2,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1718,Nor Horizon UCO LLC,Armenia,2012,Eastern Europe and Central Asia,NBFI,Nor Horizon,2012-12-31,566,2002,1,100194,4,6165664.8,3323,0,0,0,3323,3323,0,0,5610436.59,5610436.59,0,0,1688.36,0.4917,0.4917,1.1741,0.1931,0.0655,0.0916,163.9944,163.9944,4e-4,4e-4,0.0042,0.0042,4,TRUE,-7.824046010856292,-7.824046010856291,10,0,7.4315158296456,0.0943674253165358,8.1086232683546,7.7353708344903005,36.76,69.308,4.67672787765567,9.42475853227752,17.9126819526397,18.0330189489986,29.6,2.55802007757907,40.0600551046667,21.2788869505287,50.3973638301997,75,50.7,92.9,-0.588001489639282,-0.0269024036824703,0.334273397922516,-0.570491433143616,-0.41828197240829507,0.154794976115227,10289.9756312671,105883598.49207076,36.1,0.755,0.570025,68.8,5.6,5.9,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1719,Nor Horizon UCO LLC,Armenia,2014,Eastern Europe and Central Asia,NBFI,Nor Horizon,2014-12-31,566,2002,1,100194,2,10184304.74,4330,0,0,0,4330,4330,0,0,9920304.15,9920304.15,0,0,2291.06,0.6029,0.6029,1.2634,0.1935,0.0579,0.0755,168.2058,168.2058,0.0108,0.0049,0.0076,-0.02,4,TRUE,-4.528209144851963,-5.318520073865556,12,0,7.73677131807676,0.0262642031076558,8.37332282099653,4.01064593319273,36.888,69.717,3.50211424719527,9.66640553649803,18.0720363470662,17.9044403119024,31.5,2.98130868933673,48.9171731063841,22.7099967691816,59.4316330544431,75,52.6,93.1,-0.565155386924744,-0.251768827438354,0.15851990878582,-0.562072694301605,-0.41779625415802,-0.297135800123215,11105.5324996261,123332852.10025154,36.8,0.764,0.583696,68.9,5.8,5.3,8.82636337247188,2008; 2011; 2018; 2021,cluster_03
1720,Norwegian Microcredit LLC,Azerbaijan,2008,Eastern Europe and Central Asia,Other,Normicro,2008-12-31,567,1998,1,100431,5,14361872.84,14638,9778,4860,0,14638,9778,4860,0,14092575.31,11277004.94,2815570.37,0,962.74,0.2514,0.2514,1.7038,0.3701,0.0718,0.1267,114.7126,114.7126,0.0144,0.003,7e-4,7e-4,5,TRUE,-4.240527072400182,-5.809142990314028,10,0.19979104656635,6.86978247673971,0.0189288907922558,9.59137616616117,8.45745012555597,47.01,65.697,8.16090965787349,4.70560975852825,5.59580638410253,3.1079832753655,NA,20.8490871772713,15.59338378414538,9.18806301242562,22.7078555690454,31.3,69.3,74.7,-1.15665423870087,-0.7844153642654419,-0.367752313613892,-1.32513201236725,-0.836160480976105,-0.330349981784821,12672.3762154835,160589118.94675192,29.4,0.716,0.512656,55.34549668,5.9,7,9.04431298881096,2011; 2018,cluster_04
